ano;km;cambio;carroceria;combustivel;final_de_placa;cor;aceita_troca;todas_as_revisoes_feitas_pela_concessionaria;ipva_pago;licenciado;garantia_de_fabrica;nao_identificado;link;todas_as_revisoes_feitas_pela_agenda_do_carro;unico_dono;blindado;alienado
2014/2014;79.087;Automática;Hatchback;Gasolina;6;Preto;Sim;;Sim;Sim;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-plus-16v-flex-4p-automatico/3-portas/2014/37510828?pos=j37510828g:&np=37;;;;
2014/2014;79.087;Automática;Hatchback;Gasolina;6;Preto;Sim;;Sim;Sim;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-plus-16v-flex-4p-automatico/3-portas/2014/37510828?pos=j37510828g:&np=37;;;;
2014/2014;79.087;Automática;Hatchback;Gasolina;6;Preto;Sim;;Sim;Sim;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-plus-16v-flex-4p-automatico/3-portas/2014/37510828?pos=j37510828g:&np=37;;;;
2014/2014;79.087;Automática;Hatchback;Gasolina;6;Preto;Sim;;Sim;Sim;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-plus-16v-flex-4p-automatico/3-portas/2014/37510828?pos=j37510828g:&np=37;;;;
2014/2014;79.087;Automática;Hatchback;Gasolina;6;Preto;Sim;;Sim;Sim;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-plus-16v-flex-4p-automatico/3-portas/2014/37510828?pos=j37510828g:&np=37;;;;
2014/2014;79.087;Automática;Hatchback;Gasolina;6;Preto;Sim;;Sim;Sim;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-plus-16v-flex-4p-automatico/3-portas/2014/37510828?pos=j37510828g:&np=37;;;;
2014/2014;79.087;Automática;Hatchback;Gasolina;6;Preto;Sim;;Sim;Sim;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-plus-16v-flex-4p-automatico/3-portas/2014/37510828?pos=j37510828g:&np=37;;;;
2014/2014;79.087;Automática;Hatchback;Gasolina;6;Preto;Sim;;Sim;Sim;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-plus-16v-flex-4p-automatico/3-portas/2014/37510828?pos=j37510828g:&np=37;;;;
2014/2014;79.087;Automática;Hatchback;Gasolina;6;Preto;Sim;;Sim;Sim;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-plus-16v-flex-4p-automatico/3-portas/2014/37510828?pos=j37510828g:&np=37;;;;
2019/2020;12.000;Manual;Hatchback;Gasolina e álcool;9;Prata;Sim;;;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2019-2020/37515440?pos=u37515440g:&np=37;;;;
2019/2020;21.000;Manual;Hatchback;Gasolina e álcool;9;Preto;Sim;;Sim;Sim;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2019-2020/37515955?pos=v37515955g:&np=37;;;;
2019/2020;21.000;Manual;Hatchback;Gasolina e álcool;9;Preto;Sim;;Sim;Sim;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2019-2020/37515955?pos=v37515955g:&np=37;;;;
2016/2016;22.586;Manual;Hatchback;Gasolina e álcool;4;Preto;Sim;;;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-plus-16v-flex-4p-manual/4-portas/2016/37516207?pos=x37516207g:&np=37;;;;
2013/2014;79.000;Manual;Hatchback;Gasolina e álcool;9;Preto;Sim;;Sim;Sim;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/3-portas/2013-2014/37517914?pos=a37517914g:&np=38;;;;
2013/2014;79.000;Manual;Hatchback;Gasolina e álcool;9;Preto;Sim;;Sim;Sim;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/3-portas/2013-2014/37517914?pos=a37517914g:&np=38;;;;
2020/2020;30.232;Manual;Hatchback;Gasolina e álcool;1;Preto;Sim;;;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2020/37519260?pos=c37519260m:&np=38;;;;
2019/2020;49.586;Manual;Hatchback;Gasolina e álcool;4;Preto;Sim;;;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2019-2020/37519998?pos=d37519998m:&np=38;;;;
2019/2020;49.586;Manual;Hatchback;Gasolina e álcool;4;Preto;Sim;;;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2019-2020/37519998?pos=d37519998m:&np=38;;;;
2019/2019;15.455;Manual;Hatchback;Gasolina e álcool;8;Branco;Sim;Sim;Sim;Sim;Sim;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2019/37520598?pos=f37520598m:&np=38;;Sim;;
2016/2016;83.000;Manual;Hatchback;Gasolina e álcool;7;Branco;Sim;Sim;Sim;Sim;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2016/37520446?pos=g37520446m:&np=38;;;;
2016/2016;83.000;Manual;Hatchback;Gasolina e álcool;7;Branco;Sim;Sim;Sim;Sim;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2016/37520446?pos=g37520446m:&np=38;;;;
2018/2019;50.945;Manual;Hatchback;Gasolina e álcool;5;Prata;Sim;Sim;Sim;Sim;Sim;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-unique-12v-flex-4p-manual/4-portas/2018-2019/37524437?pos=i37524437m:&np=38;;Sim;;
2018/2019;50.945;Manual;Hatchback;Gasolina e álcool;5;Prata;Sim;Sim;Sim;Sim;Sim;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-unique-12v-flex-4p-manual/4-portas/2018-2019/37524437?pos=i37524437m:&np=38;;Sim;;
2018/2019;50.945;Manual;Hatchback;Gasolina e álcool;5;Prata;Sim;Sim;Sim;Sim;Sim;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-unique-12v-flex-4p-manual/4-portas/2018-2019/37524437?pos=i37524437m:&np=38;;Sim;;
2018/2019;46.000;Automática;Hatchback;Gasolina e álcool;6;Branco;Sim;Sim;Sim;Sim;Sim;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-plus-16v-flex-4p-automatico/4-portas/2018-2019/37526081?pos=l37526081g:&np=38;;Sim;;
2021/2022;0;Automática;Hatchback;Gasolina e álcool;;Prata;Sim;;;;Sim;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-evolution-automatico/4-portas/2021-2022/37565301?pos=m37565301m:&np=38;;;;
2021/2022;0;Automática;Hatchback;Gasolina e álcool;;Prata;Sim;;;;Sim;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-evolution-automatico/4-portas/2021-2022/37565301?pos=m37565301m:&np=38;;;;
2018/2019;12.920;Manual;Hatchback;Gasolina e álcool;9;Prata;Sim;;;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2018-2019/37523204?pos=o37523204g:&np=38;;;;
2013/2014;75.205;Automática;Hatchback;Gasolina e álcool;5;Prata;Sim;;;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-premium-16v-flex-4p-automatico/4-portas/2013-2014/37522260?pos=p37522260g:&np=38;;;;
2013/2014;75.205;Automática;Hatchback;Gasolina e álcool;5;Prata;Sim;;;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-premium-16v-flex-4p-automatico/4-portas/2013-2014/37522260?pos=p37522260g:&np=38;;;;
2013/2014;75.205;Automática;Hatchback;Gasolina e álcool;5;Prata;Sim;;;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-premium-16v-flex-4p-automatico/4-portas/2013-2014/37522260?pos=p37522260g:&np=38;;;;
2019/2020;5.000;Automática;Hatchback;Gasolina e álcool;5;Prata;Sim;Sim;Sim;Sim;Sim;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-diamond-plus-automatico/4-portas/2019-2020/37530010?pos=s37530010g:&np=38;;Sim;;
2019/2020;5.000;Automática;Hatchback;Gasolina e álcool;5;Prata;Sim;Sim;Sim;Sim;Sim;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-diamond-plus-automatico/4-portas/2019-2020/37530010?pos=s37530010g:&np=38;;Sim;;
2014/2014;69.988;Automática;Hatchback;Gasolina e álcool;5;Branco;Sim;;Sim;Sim;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-premium-16v-flex-4p-automatico/4-portas/2014/37524940?pos=u37524940g:&np=38;;;;
2014/2014;69.988;Automática;Hatchback;Gasolina e álcool;5;Branco;Sim;;Sim;Sim;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-premium-16v-flex-4p-automatico/4-portas/2014/37524940?pos=u37524940g:&np=38;;;;
2013/2013;240.110;Manual;Hatchback;Gasolina e álcool;5;Branco;;;Sim;Sim;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-style-12v-flex-4p-manual/4-portas/2013/37524805?pos=w37524805a:&np=38;;;;
2019/2019;40.000;Manual;Hatchback;Gasolina e álcool;7;Preto;Sim;;Sim;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-unique-12v-flex-4p-manual/4-portas/2019/37532715?pos=x37532715g:&np=38;;;;
2015/2015;68.000;Automática;Hatchback;Gasolina e álcool;3;Branco;Sim;;Sim;Sim;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-premium-16v-flex-4p-automatico/4-portas/2015/37532464?pos=a37532464g:&np=39;;;;
2015/2015;68.000;Automática;Hatchback;Gasolina e álcool;3;Branco;Sim;;Sim;Sim;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-premium-16v-flex-4p-automatico/4-portas/2015/37532464?pos=a37532464g:&np=39;;;;
2015/2015;65.090;Manual;Hatchback;Gasolina e álcool;1;Preto;Sim;;;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2015/37532010?pos=c37532010g:&np=39;;;;
2021/2022;0;Manual;Hatchback;Gasolina e álcool;;Branco;Sim;;;;Sim;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021-2022/37564821?pos=d37564821m:&np=39;;;;
2019/2019;28.762;Manual;Hatchback;Gasolina e álcool;2;Branco;Sim;;Sim;Sim;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-unique-12v-flex-4p-manual/4-portas/2019/37531877?pos=e37531877g:&np=39;;;;
2020/2020;52.626;Manual;Hatchback;Gasolina e álcool;4;Branco;Sim;;Sim;Sim;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2020/37533667?pos=f37533667g:&np=39;;;;
2020/2020;65.668;Manual;Hatchback;Gasolina e álcool;2;Branco;Sim;;Sim;Sim;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2020/37533705?pos=g37533705g:&np=39;;;;
2018/2019;41.785;Manual;Hatchback;Gasolina e álcool;1;Prata;Sim;;;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-unique-12v-flex-4p-manual/4-portas/2018-2019/37533931?pos=h37533931m:&np=39;;;;
2018/2019;41.785;Manual;Hatchback;Gasolina e álcool;1;Prata;Sim;;;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-unique-12v-flex-4p-manual/4-portas/2018-2019/37533931?pos=h37533931m:&np=39;;;;
2019/2019;62.000;Manual;Hatchback;Gasolina e álcool;7;Branco;Sim;;Sim;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2019/37535481?pos=j37535481g:&np=39;;Sim;;
2019/2020;75.392;Manual;Hatchback;Gasolina e álcool;4;Vermelho;;;Sim;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2019-2020/37535345?pos=k37535345a:&np=39;;Sim;;
2016/2017;45.200;Automática;Hatchback;Gasolina e álcool;1;Prata;Sim;;;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-ocean-16v-flex-4p-automatico/4-portas/2016-2017/37536709?pos=l37536709m:&np=39;;;;
2021/2022;0;Automática;Hatchback;Gasolina e álcool;;Preto;Sim;;;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-16v-flex-vision-automatico/4-portas/2021-2022/37563950?pos=m37563950m:&np=39;;;;
2021/2022;0;Automática;Hatchback;Gasolina e álcool;;Preto;Sim;;;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-16v-flex-vision-automatico/4-portas/2021-2022/37563950?pos=m37563950m:&np=39;;;;
2021/2022;0;Automática;Hatchback;Gasolina e álcool;;Preto;Sim;;;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-16v-flex-vision-automatico/4-portas/2021-2022/37563950?pos=m37563950m:&np=39;;;;
2021/2022;0;Automática;Hatchback;Gasolina e álcool;;Preto;Sim;;;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-16v-flex-vision-automatico/4-portas/2021-2022/37563950?pos=m37563950m:&np=39;;;;
2021/2022;0;Automática;Hatchback;Gasolina e álcool;;Preto;Sim;;;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-16v-flex-vision-automatico/4-portas/2021-2022/37563950?pos=m37563950m:&np=39;;;;
2015/2015;92.922;Manual;Hatchback;Gasolina e álcool;0;Branco;Sim;;Sim;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-12v-flex-4p-manual/4-portas/2015/37540376?pos=r37540376g:&np=39;;;;
2015/2015;92.922;Manual;Hatchback;Gasolina e álcool;0;Branco;Sim;;Sim;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-12v-flex-4p-manual/4-portas/2015/37540376?pos=r37540376g:&np=39;;;;
2015/2016;63.500;Automática;Hatchback;Gasolina e álcool;8;Preto;Sim;;;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-premium-16v-flex-4p-automatico/4-portas/2015-2016/37540806?pos=t37540806g:&np=39;;;;
2015/2016;63.500;Automática;Hatchback;Gasolina e álcool;8;Preto;Sim;;;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-premium-16v-flex-4p-automatico/4-portas/2015-2016/37540806?pos=t37540806g:&np=39;;;;
2017/2018;74.000;Manual;Hatchback;Gasolina e álcool;6;Marrom;;;Sim;Sim;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2017-2018/37541365?pos=v37541365a:&np=39;;Sim;;
2015/2015;61.400;Manual;Hatchback;Gasolina e álcool;4;Branco;Sim;;;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-12v-flex-4p-manual/4-portas/2015/37541954?pos=w37541954g:&np=39;;;;
2019/2020;30.000;Manual;Hatchback;Gasolina e álcool;3;Preto;Sim;;Sim;Sim;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-16v-flex-vision-automatico/4-portas/2019-2020/37542060?pos=x37542060g:&np=39;;;;
2019/2020;30.000;Manual;Hatchback;Gasolina e álcool;3;Preto;Sim;;Sim;Sim;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-16v-flex-vision-automatico/4-portas/2019-2020/37542060?pos=x37542060g:&np=39;;;;
2017/2017;93.000;Manual;Hatchback;Gasolina e álcool;4;Cinza;Sim;Sim;Sim;Sim;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2017/37543032?pos=b37543032g:&np=40;;;;
2021/2022;0;Manual;Hatchback;Gasolina e álcool;;Cinza;Sim;;;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-evolution-manual/4-portas/2021-2022/37564810?pos=c37564810m:&np=40;;;;
2017/2018;58.778;Manual;Hatchback;Gasolina e álcool;4;Preto;Sim;;Sim;Sim;Sim;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-12v-flex-4p-manual/4-portas/2017-2018/37547506?pos=d37547506g:&np=40;;Sim;;
2017/2017;58.776;Manual;Hatchback;Gasolina e álcool;5;Prata;Sim;;Sim;Sim;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-12v-flex-4p-manual/4-portas/2017/37547498?pos=e37547498g:&np=40;;;;
2017/2017;58.776;Manual;Hatchback;Gasolina e álcool;5;Prata;Sim;;Sim;Sim;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-12v-flex-4p-manual/4-portas/2017/37547498?pos=e37547498g:&np=40;;;;
2018/2019;22.300;Automática;Hatchback;Gasolina e álcool;9;Branco;Sim;;Sim;Sim;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-premium-16v-flex-4p-automatico/4-portas/2018-2019/37547903?pos=g37547903m:&np=40;;;;
2021/2022;0;Manual;Hatchback;Gasolina e álcool;2;Bege;Sim;;;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2021-2022/37548034?pos=h37548034m:&np=40;;;;
2021/2022;0;Automática;Hatchback;Gasolina e álcool;8;Branco;Sim;;;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-evolution-automatico/4-portas/2021-2022/37548078?pos=i37548078m:&np=40;;;;
2021/2022;0;Manual;Hatchback;Gasolina e álcool;7;Preto;Sim;;;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-evolution-manual/4-portas/2021-2022/37548609?pos=j37548609m:&np=40;;;;
2021/2022;0;Manual;Hatchback;Gasolina e álcool;7;Preto;Sim;;;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-evolution-manual/4-portas/2021-2022/37548774?pos=k37548774m:&np=40;;;;
2015/2016;40.809;Automática;Hatchback;Gasolina e álcool;6;Azul;Sim;;Sim;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-plus-16v-flex-4p-automatico/4-portas/2015-2016/37549424?pos=l37549424m:&np=40;;;;
2021/2022;0;Manual;Hatchback;Gasolina e álcool;;Preto;Sim;;;;Sim;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-evolution-manual/4-portas/2021-2022/37549477?pos=m37549477m:&np=40;;;;
2021/2022;0;Manual;Hatchback;Gasolina e álcool;;Branco;Sim;;;;Sim;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021-2022/37549561?pos=n37549561m:&np=40;;;;
2021/2022;0;Manual;Hatchback;Gasolina e álcool;;Branco;Sim;;;;Sim;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021-2022/37549633?pos=o37549633m:&np=40;;;;
2018/2018;38.000;Manual;Hatchback;Gasolina e álcool;4;Prata;Sim;Sim;Sim;Sim;Sim;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-12v-flex-4p-manual/4-portas/2018/37550106?pos=p37550106g:&np=40;;Sim;;
2018/2018;38.000;Manual;Hatchback;Gasolina e álcool;4;Prata;Sim;Sim;Sim;Sim;Sim;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-12v-flex-4p-manual/4-portas/2018/37550106?pos=p37550106g:&np=40;;Sim;;
2021/2022;0;Manual;Hatchback;Gasolina e álcool;;Branco;Sim;;;;Sim;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2021-2022/37550297?pos=r37550297m:&np=40;;;;
2021/2022;0;Manual;Hatchback;Gasolina e álcool;;Preto;Sim;;;;Sim;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-16v-flex-vision-manual/4-portas/2021-2022/37550369?pos=s37550369m:&np=40;;;;
2021/2022;0;Manual;Hatchback;Gasolina e álcool;;Branco;Sim;;;;Sim;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-16v-flex-vision-manual/4-portas/2021-2022/37550405?pos=t37550405m:&np=40;;;;
2021/2022;0;Automática;Hatchback;Gasolina e álcool;;Preto;Sim;;;;Sim;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-16v-flex-vision-automatico/4-portas/2021-2022/37550503?pos=u37550503m:&np=40;;;;
2021/2022;0;Automática;Hatchback;Gasolina e álcool;;Branco;Sim;;;;Sim;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-16v-flex-vision-automatico/4-portas/2021-2022/37550615?pos=v37550615m:&np=40;;;;
2021/2021;100;Manual;Hatchback;Gasolina e álcool;1;Preto;Sim;;;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021/37551034?pos=w37551034m:&np=40;;;;
2018/2019;46.822;Manual;Hatchback;Gasolina e álcool;5;Cinza;Sim;;Sim;Sim;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-unique-12v-flex-4p-manual/4-portas/2018-2019/37551262?pos=x37551262g:&np=40;;;;
2021/2022;0;Manual;Hatchback;Gasolina e álcool;;Branco;Sim;;;;Sim;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-evolution-manual/4-portas/2021-2022/37551347?pos=a37551347m:&np=41;;;;
2017/2017;74.852;Manual;Hatchback;Gasolina e álcool;6;Cinza;Sim;;Sim;Sim;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2017/37551402?pos=b37551402g:&np=41;;;;
2021/2022;0;Automática;Hatchback;Gasolina e álcool;;Branco;Sim;;;;Sim;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-evolution-automatico/4-portas/2021-2022/37551427?pos=c37551427m:&np=41;;;;
2021/2022;0;Automática;Hatchback;Gasolina e álcool;;Branco;Sim;;;;Sim;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-evolution-automatico/4-portas/2021-2022/37551427?pos=c37551427m:&np=41;;;;
2021/2022;0;Automática;Hatchback;Gasolina e álcool;;Branco;Sim;;;;Sim;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-evolution-automatico/4-portas/2021-2022/37551427?pos=c37551427m:&np=41;;;;
2021/2022;0;Automática;Hatchback;Gasolina e álcool;;Branco;Sim;;;;Sim;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-evolution-automatico/4-portas/2021-2022/37551427?pos=c37551427m:&np=41;;;;
2021/2022;0;Manual;Hatchback;Gasolina e álcool;;Branco;Sim;;;;Sim;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021-2022/37552071?pos=g37552071m:&np=41;;;;
2021/2022;0;Manual;Hatchback;Gasolina e álcool;;Prata;Sim;;;;Sim;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021-2022/37552096?pos=h37552096m:&np=41;;;;
2021/2022;0;Manual;Hatchback;Gasolina e álcool;;Preto;Sim;;;;Sim;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021-2022/37552122?pos=i37552122m:&np=41;;;;
2021/2022;0;Automática;Hatchback;Gasolina e álcool;;Branco;Sim;;;;Sim;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-diamond-automatico/4-portas/2021-2022/37552214?pos=j37552214m:&np=41;;;;
2021/2022;0;Automática;Hatchback;Gasolina e álcool;;Branco;Sim;;;;Sim;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-diamond-automatico/4-portas/2021-2022/37552214?pos=j37552214m:&np=41;;;;
2021/2022;0;Automática;Hatchback;Gasolina e álcool;;Branco;Sim;;;;Sim;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-diamond-automatico/4-portas/2021-2022/37552214?pos=j37552214m:&np=41;;;;
2021/2022;0;Automática;Hatchback;Gasolina e álcool;;Branco;Sim;;;;Sim;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-sport-automatico/4-portas/2021-2022/37552690?pos=m37552690m:&np=41;;;;
2015/2015;56.059;Automática;Hatchback;Gasolina e álcool;6;Azul;;;Sim;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-plus-16v-flex-4p-automatico/4-portas/2015/37552745?pos=n37552745m:&np=41;;;;
2015/2015;58.258;Manual;Hatchback;Gasolina e álcool;2;Prata;;;Sim;Sim;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-plus-16v-flex-4p-manual/4-portas/2015/37552901?pos=o37552901m:&np=41;;;;
2015/2015;58.258;Manual;Hatchback;Gasolina e álcool;2;Prata;;;Sim;Sim;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-plus-16v-flex-4p-manual/4-portas/2015/37552901?pos=o37552901m:&np=41;;;;
2019/2020;20.344;Manual;Hatchback;Gasolina e álcool;4;Preto;Sim;;;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2019-2020/37553255?pos=q37553255m:&np=41;;;;
2019/2020;20.344;Manual;Hatchback;Gasolina e álcool;4;Preto;Sim;;;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2019-2020/37553255?pos=q37553255m:&np=41;;;;
2012/2013;120.303;Manual;Hatchback;Gasolina e álcool;9;Preto;Sim;;;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-12v-flex-4p-manual/4-portas/2012-2013/37555274?pos=s37555274g:&np=41;;;;
2016/2017;72.167;Manual;Hatchback;Gasolina e álcool;2;Prata;Sim;;;;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-12v-flex-4p-manual/3-portas/2016-2017/37555298?pos=t37555298m:&np=41;;;;
2017/2018;49.600;Manual;Hatchback;Gasolina e álcool;7;Marrom;Sim;;Sim;Sim;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-12v-flex-4p-manual/4-portas/2017-2018/37556267?pos=u37556267m:&np=41;;;;
2017/2018;49.600;Manual;Hatchback;Gasolina e álcool;7;Marrom;Sim;;Sim;Sim;;;https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-12v-flex-4p-manual/4-portas/2017-2018/37556267?pos=u37556267m:&np=41;;;;
